name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
FLEXXXXXXXXX;Soto Asa Marvin Cruz;Flexxxxxxxxx;21/11/2019;144923;27;rbano espa;Soto Asa - FLEXXXXXXXXX (Videoclip);https://www.youtube.com/watch?v=HvU_2AgS3ns;True
Ascension (feat. Vince Staples) - Nic Fanciulli Remix;Gorillaz Vince Staples Nic Fanciulli;Ascension (feat. Vince Staples) [Nic Fanciulli Remix];07/04/2017;369250;27;odern rock - deep disco house - rock - underground hip hop - conscious hip hop - alternative hip hop - tribal house - tech house - minimal techno - rap - hip hop - ho;Gorillaz - Ascension (Nic Fanciulli Remix);https://www.youtube.com/watch?v=CNBZYSedvG0;True
DARE - Dare Refix;Gorillaz;DARE;26/08/2005;321282;16;odern rock - alternative hip hop - r;DARE (Dare Refix);https://www.youtube.com/watch?v=rd-G1rPqO6c;False
One Kiss (with Dua Lipa);Calvin Harris Dua Lipa;One Kiss (with Dua Lipa);06/04/2018;214846;77;k pop - edm - electro house - uk dance - dance pop - pop - progressive house - ho;Calvin Harris Dua Lipa - One Kiss (Official Video);https://www.youtube.com/watch?v=DkeiKbqa02g;False
Memories - Extended Mix;Eden Prince Non;Memories;26/06/2020;282255;24;k dance - dance ;;;False
Siscodelia;Reina Mora;Siscodelia;29/11/2022;304230;7;;Reina Mora - SISCODELIA;https://www.youtube.com/watch?v=LLoFt7UZTVA;False
President;Reina Mora dudi J;President;25/08/2022;213353;8;;President;https://www.youtube.com/watch?v=PqzSrLZNvZA;False
Chimix;Reina Mora;Chimix;23/08/2021;288000;10;;Reina Mora - CHIMIX ;https://www.youtube.com/watch?v=Jz9DeiBGJ50;False
por no llorar - Hotprima Remix;Sofia Amores Hotprima;por no llorar (Hotprima Remix);12/05/2023;128000;3;onti;;;False
Smooth Operator - House Version;puremind;Smooth Operator (House Version);12/06/2023;226182;0;ym hardst;Sade - Smooth Operator (Remix House) (Lyrics);https://www.youtube.com/watch?v=cZtSLm07cjQ;False
Lost;RSCL it's murph Twin Diplomacy Jack August;Lost;04/11/2022;153182;73;tutter ho;Twin Diplomacy feat. Jack August - Lost (Deep House / Tech House);https://www.youtube.com/watch?v=ZPygRnFfDg4;False
Ke No Me Vean;Soto Asa Chico Blanco;Blanco y Nueve Mix;04/11/2021;274278;20;rbano espa;Chico Blanco Soto Asa - Ke No Me Vean;https://www.youtube.com/watch?v=M2Qbti4m3JU;False
3 Katas;Soto Asa Chico Blanco;Blanco y Nueve Mix;04/11/2021;245833;33;rbano espa;Chico Blanco  Soto Asa - 3 Katas;https://www.youtube.com/watch?v=86a6F2Q2kr4;False
Quiero Irme a Casa;9ckles;Quiero Irme a Casa;26/01/2020;115200;32;yperpop en espa;Quiero Irme a Casa;https://www.youtube.com/watch?v=darl9Nq6nG8;False
Ill Pekeno - Fugitivo Vol. 11 - Remix;Rico Rosa Ill Pekeno;FUGITIVO (SEASON 1);29/07/2022;153070;37;ap underground espanol - urbano espanol - spanish hip hop - boom bap espanol - hyperpop en espa;ILL Pekeno x Rico Rosa | Fugitivo Vol. 11;https://www.youtube.com/watch?v=rYVxLmAgNoc;False
Veinte Metros (Y Fin);Rodol VX Nerve Agent;Autosabotaje;26/03/2021;226729;7;;Veinte Metros (Y Fin);https://www.youtube.com/watch?v=EZ4fUIjKjAs;False
NO ESTOY;Kinder Malo;NO ESTOY;18/05/2023;153901;17;rbano espa;3. KINDER MALO - NO ESTOY (VIDEO OFICIAL);https://www.youtube.com/watch?v=c0E_6kiP39Y;False
Amoeba;Adolescents;Adolescents;1981;186626;52;unk - hardcore p;Amoeba;https://www.youtube.com/watch?v=k2JFpfTPHvo;False
Toro (Andre VII Remix);El Columpio Asesino Andre VII;Toro (Andre VII Remix);10/06/2022;431673;8;exican edm - mexican techno - spanish indie ;El Columpio Asesino - Toro (Andre VII Remix);https://www.youtube.com/watch?v=ZgUq6Zo9bnQ;False
Toro (DJ Nano Remix);El Columpio Asesino DJ Nano;Toro (DJ Nano Remix);26/05/2023;323636;1;panish indie ;El Columpio Asesino - Toro (Dj Nano remix);https://www.youtube.com/watch?v=CDSV-d2lPNA;False
Salma Hayek;WARGASM (UK);EXPLICIT: The MiXXXtape;09/09/2022;219640;37;;Salma Hayek;https://www.youtube.com/watch?v=mUxCrwvDF_A;False
Do It So Good;WARGASM (UK);Do It So Good;14/07/2023;202466;34;;WARGASM - Do It So Good (Official Music Video);https://www.youtube.com/watch?v=GEyBFg3E_dI;False
D.R.I.L.D.O;WARGASM (UK);EXPLICIT: The MiXXXtape;09/09/2022;192226;35;;D.R.I.L.D.O;https://www.youtube.com/watch?v=c_1hPNQfSpQ;False
Fine Day Anthem;Skrillex Boys Noize Opus III;Fine Day Anthem;07/07/2023;193690;63;omplextro - filter house - hip house - edm - brostep - ambient house - electro house - new rave - hardcore techno - german techno - fidget house - dream trance - dance-punk - german dance - electro - alternative dance - pop da; Skrillex Boys Noize - Fine Day Anthem (Official Audio);https://www.youtube.com/watch?v=wTR-ScwmOXI;False
NO ESTOY;Kinder Malo;NO ESTOY;18/05/2023;153901;17;rbano espa;3. KINDER MALO - NO ESTOY (VIDEO OFICIAL);https://www.youtube.com/watch?v=c0E_6kiP39Y;False
Keygen;Parkineos;Keygen;17/03/2023;207984;15;;Parkineos - Keygen [KEYGEN EP];https://www.youtube.com/watch?v=-CyleU0OlRo;False
Baby;Soto Asa;Baby;06/04/2018;141598;18;rbano espa;Soto Asa - Baby (VIDEO);https://www.youtube.com/watch?v=IeSHCCP4joU;False
PUEDES CONTAR CONMIGO;Mari­a Escarmiento BLNCO detunedfreq;PUEDES CONTAR CONMIGO;28/10/2022;154688;47;yperpop en espanol - latin talent s;;;False
ALTERAWARE;Nevo Angel Faxu Chef C;ALTERAWARE;28/02/2023;168000;12;yperpop en espa;;;False
bagoas de cocodrilo (Galician Army) - Remix;Berto Galician Army;bagoas de cocodrilo (Galician Army) [Remix];08/12/2022;277500;4;al;;;False
xq tan wapa tu?;Delgao Mari­a Escarmiento KICKBOMBO;xq tan wapa tu?;05/04/2023;182400;35;ap espanol - latin talent s;;;False
TU SI K TA LOKO;TAICHU;TU SI K TA LOKO;10/11/2022;170095;26;rap argent;TAICHU - TU SI K TA LOKO (VIDEO OFICIAL);https://www.youtube.com/watch?v=s1OBa0PtiFE;False
Supernova;Leftee Nach000;Supernova;03/03/2023;196959;7;yperpop en espa; Nach000 - Supernova (Videoclip);https://www.youtube.com/watch?v=CBfdX55V60s;False
TESTIMU MoOoLT / DESTRUIR;xicu Teuma Thug;TESTIMU MoOoLT / DESTRUIR;21/04/2023;169765;10;rap catala - musica catalana - indie cat;xicu ft. Teuma Thug - TESTIMU MoOoLT / DESTRUIR (videolyric);https://www.youtube.com/watch?v=wSVRp8sQqTk;False
Play Doh;LUNA KI Pablo Escobarras Limabeatz;Play Doh;14/04/2023;204046;20;rbano espa;LUNA KI Pablo Escobarras - Play Doh (Official Music Video);https://www.youtube.com/watch?v=odLUO-PZKj8;False
PUNKY WHAT;Intendente CA7RIEL;PUNKY WHAT;31/03/2023;201585;11;rgentine indie - trap argentino - electronica argent;PUNKY WHAT - INTENDENTE FT CA7RIEL;https://www.youtube.com/watch?v=VTU5zwJJC2M;False
Saturday Love;Matroda Dino DZ;Saturday Love;07/04/2023;141120;55;lectro house - tech house - bass ho;Matroda - Saturday Love (with Dino DZ) | Insomniac Records;https://www.youtube.com/watch?v=WIUrc2ablC4;False
Give It To Me - Full Vocal Mix;Matt Sassari;Give It To Me (Full Vocal Mix);22/10/2021;102860;80;rench tech house - tech house - french tec;Matt Sassari - Give It to Me - Full Vocal Mix;https://www.youtube.com/watch?v=rapOi7-_CHE;False
LES CHORISTES - (TECHNO);BASSTON STRBE;LES CHORISTES - (TECHNO);11/08/2023;154285;36;echno re;LES CHORISTES - (TECHNO)BASSTON STRBE;https://www.youtube.com/watch?v=si0NesRjWwI;False
Esto No Es Berli­n;Intendente;Bruto;2021;264878;9;;;;False
Control;Emmit Fenn;The Last Dance;28/03/2019;170004;64;hill house - vapor s;Emmit Fenn - Control;https://www.youtube.com/watch?v=HbngJ5ozFrA;False
Vente Conmigo;Pimp Flaco;Mmmua;14/07/2023;164285;36;rbano espa;Pimp Flaco - Vente Conmigo;https://www.youtube.com/watch?v=edFsIj7wW1w;False
Electricity;DubVision Otto Knows Alex Aris;Electricity;19/08/2022;154285;55;dm - electro house - dutch house - progressive house - big room - progressive electro house - pop da;DubVision Otto Knows Alex Aris - Electricity;https://www.youtube.com/watch?v=hkHt1Q-x1Yw;False
Teknocity;Parkineos Amygdala Erra;Teknocity;18/08/2023;260592;52;;;;False
Skinny Ape;Gorillaz;Cracker Island;24/02/2023;281258;48;odern rock - alternative hip hop - r;Gorillaz - Skinny Ape (Official Lyric Video);https://www.youtube.com/watch?v=D8tjuP_nq5I;False
Acid Shoes;Amygdala;ACID SHOES;18/01/2023;324916;35;;ACID SHOES - AMYGDALA;https://www.youtube.com/watch?v=8kOoTVPXdxo;False
Ella Sabe;Amygdala;Ella Sabe;07/07/2021;229528;43;;ELLA SABE _ AMYGDALA;https://www.youtube.com/watch?v=iFq_DMnqTH4;False
Zapatillas;Amygdala;Zapatillas;31/08/2023;218571;43;;ZAPATILLAS (AMYGDALA KOVER);https://www.youtube.com/watch?v=awdYrvQboi8;False
Vink Derrapant;Amygdala;XX;21/02/2022;203385;29;;VINK DERRAPANT - AMYGDALA feat. ERRA;https://www.youtube.com/watch?v=hhic04blPjw;False
Bombo;Amygdala;Bombo;14/09/2021;289562;34;;AMYGDALA - BOMBO;https://www.youtube.com/watch?v=aoKSVAhXEzk;False
Mzmz (Tek);Hofe 4:40;Amodioa;30/03/2022;158215;34;;HOFE X 4:40 - MzMz(Tek);https://www.youtube.com/watch?v=jA0vH3KVOuU;False
Sad - I'm blue remix;Pau By Chance Octopvs To The Party;Sad (I'm blue remix);05/05/2022;132151;30;yperpop en espa;PauByChance Octopvs To The Party- Sad (I`m blue remix);https://www.youtube.com/watch?v=BsU9rqCAkMo;False
DORITOS;TRISTAn! Teo Lucadamo;DORITOS;21/04/2023;92307;2;;;;False
This Is The Life;LIZOT KYANU;This Is The Life;13/10/2023;131388;70;ig room - hypertechno - german dance - slap ho;LIZOT x KYANU - This Is The Life (Lyric Video);https://www.youtube.com/watch?v=zKyQXt2Db_g;False
ACID;Hardwell Maddix Luciana;ACID;05/05/2023;181333;59;dm - electro house - hypertechno - dutch house - dance pop - progressive house - big room - progressive electro house - pop da; Maddix feat. Luciana - ACID (Official Visualizer);https://www.youtube.com/watch?v=I8Q7pSzbOeE;False
MONEY ON THE DASH - SPED UP;Elley Duh Whethan;MONEY ON THE DASH;20/01/2023;116465;76;lt z - electropop - rage rap - hyper;;;False
My Gasoline;Maddix Fs;My Gasoline;18/08/2023;236999;63;ig room - hypertec;;;False
brillan las estrellas;Mari­a Escarmiento Fran Laoren detunedfreq;SENSACION DE CALOR;16/06/2023;177536;26;rbano espanol - hyperpop en espanol - latin talent s;;;False
QUE MAS DA;Xenia Margarita Quebrada;QUE MAS DA;07/07/2023;153333;27;;;;False
fireflies;detunedfreq;fireflies;16/10/2023;205241;16;yperpop en espa;fireflies;https://www.youtube.com/watch?v=pyQqIbsAwU8;False
QUE MAS DA;Xenia Margarita Quebrada;QUE MAS DA;07/07/2023;153333;27;;;;False
El Reloj;Dafresito LocoAlien;199X;03/12/2021;120322;28;rbano espanol - hyperpop en espanol - emo trap en espa;DAFRESITO - EL RELOJ (VIDEO OFICIAL);https://www.youtube.com/watch?v=DDCFjK_IfE4;False
Hallo Polizei;Jessovski Fixed withGlue;Hallo Polizei;24/11/2023;122138;37;;Jessovski x Fixed withGlue - Hallo Polizei;https://www.youtube.com/watch?v=dfUudb2ol38;False
Heart Blood Beat;Reptile Youth;Reptile Youth;24/09/2012;216894;12;anish alternative r;Reptile Youth: Heart Blood Beat;https://www.youtube.com/watch?v=12TTCotrv9Q;False
Finale House Kick Long 08;Luigi Finale;Kick it;14/06/2018;96000;20;;Finale House Kick Long 08;https://www.youtube.com/watch?v=4Ma3wcaYV8k;False
PUNK;Flashy Ice Cream Sr. Chen;HANGOVER;18/02/2022;219129;8;usica catalana - trap catala - rap cat;PUNK - FLASHY ICE CREAM &amp;https://www.youtube.com/watch?v=zo3agL_pgx0;False
Extasis;Millonario & W. Corona Cartel De Santa;Asi Soy Yo;17/01/2012;289013;71;atin hip hop - mexican hip ;;;False
Lol;Los Ganglios;Lubricante;29/09/2014;189053;16;panish synthpop - indie extrem;LOL - Los Ganglios;https://www.youtube.com/watch?v=kTy1x5b6puo;False
La Carretera (VVV Crash Team Raving Remix);Triangulo de Amor Bizarro VVV [Trippin'you];La Carretera (VVV Crash Team Raving Remix);15/11/2023;268347;0;panish post-punk - indie canario - galician rock - spanish indie pop - spanish shoegaze - spanish noise pop - spanish modern r;.;.;False
Satan Was A Babyboomer;Brutalismus 3000;Satan Was A Babyboomer;16/04/2021;427000;58;u gab;Satan Was A Babyboomer;https://www.youtube.com/watch?v=I2UV_21GuA8;False
444 (La senal);Xina Mora Fectro Xema Fuentes;444 (La senal);16/06/2023;176352;45;;;;False
Maribou State - Wallflower (Broken Lip EDIT);Broken Lip;Gazpachuelo (VOL.1);19/01/2022;268714;12;lamenco electron;Maribou State - Wallflower (Broken Lip EDIT);https://www.youtube.com/watch?v=mE7-sAM2UOU;False
Horse;Salvatore Ganacci;Horse;17/04/2019;173588;47;asshall - moombah;Salvatore Ganacci - Horse (Official Music Video);https://www.youtube.com/watch?v=NkRkuI0ZgX0;False
We Were Late To The Party;Xhulotek Mama Lavanda;We Were Late To The Party;04/04/2022;206769;7;cidc;;;False
APARTA;Amygdala Iced Coffeeboy;APARTA;06/10/2023;187692;31;;APARTA - AMYGDALA ;https://www.youtube.com/watch?v=-uZHBeYtii4;False
Ay K Emocion - YUNG PRADO Remix;Chill Mafia Records YUNG PRADO;Ay Ke Emocion (Yung Prado Remix);14/10/2021;266180;34;uskal reg;Ay K Emocion (YUNG PRADO Remix);https://www.youtube.com/watch?v=Hjs2voXdnYo;False
Tech Love (Otra Vez);Chico Blanco;Life After House;15/02/2019;327597;0;rbano espa;CHICO BLANCO - TECH.LOVE (OTRA VEZ);https://www.youtube.com/watch?v=Mb6s5e4M0-c;False
Bad Girls Need Love Too - Extended Version;The Toxic Avenger;Bad Girls Need Love Too;17/10/2008;294545;40;lectro house - filter ho;Bad Girls Need Love Too - Extended Version;https://www.youtube.com/watch?v=IoTnrf95M-s;False
Deva - Fugitivo Vol. 6 - Remix;Rico Rosa DEVA;FUGITIVO (SEASON 1);29/07/2022;146134;33;rbano espanol - hyperpop en espa;Deva - Fugitivo Vol. 6 (Remix);https://www.youtube.com/watch?v=xTQMX8Ckw54;False
Romantika;Brutalismus 3000;Eros Massacre;29/04/2022;250145;61;u gab;Romantika;https://www.youtube.com/watch?v=jtRV9DWKTKo;False
Muchos Hijos Un Mono y Un Castillo;Claudio Montana;Muchos Hijos Un Mono y Un Castillo;06/05/2020;92029;42;rbano espa;Muchos hijos un mono y un castillo - Claudio Montana;https://www.youtube.com/watch?v=yBNRBF1QmOI;False
Kiero K Me Kieras;SoFTT;Kiero K Me Kieras;31/05/2023;223098;30;;SoFTT - Kiero K Me Kieras (Official Video);https://www.youtube.com/watch?v=aPPytiCbw8Y;False
Outlaw - Melodic Techno Extended Mix;Intelligency;Outlaw;09/06/2023;306555;6;elarusian in;Outlaw (Melodic Techno Extended Mix);https://www.youtube.com/watch?v=SvRUWfioACw;False
Take A Step Back;Dr. Fresch Marten Herger;Take A Step Back;06/11/2020;160000;53;lectro house - tech house - bass ho;;;False
Rolling with the Bassline;Venjent;Rolling with the Bassline;15/02/2024;143448;23;;Venjent - Rolling with the Bassline (Official Music Video);https://www.youtube.com/watch?v=DBtkRSs-4f8;False
It's That Time;Marlon Hoffstadt DJ Daddy Trance;It's That Time;21/04/2023;240250;65;eep euro ho;It's That Time;https://www.youtube.com/watch?v=h4F9oZ0NINc;False
Fleece;Crystal Castles;Amnesty (I);19/08/2016;155106;50;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Crystal Castles - Fleece;https://www.youtube.com/watch?v=GfB4BQQcoKM;False
Char;Crystal Castles;Amnesty (I);19/08/2016;188333;62;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;CRYSTAL CASTLES - CHAR   --official;https://www.youtube.com/watch?v=CnqzIYZR1GA;False
Pap Smear;Crystal Castles;Crystal Castles (II);01/01/2010;222946;51;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Crystal Castles - Pap Smear;https://www.youtube.com/watch?v=dGsdg2YYTCY;False
Mother Knows Best - 2004 Version;Crystal Castles;Celestica;01/01/2010;121366;40;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Mother Knows Best (2004 Version);https://www.youtube.com/watch?v=Nrn-vgLk_P8;False
Kerosene;Crystal Castles;(III);01/01/2012;192000;71;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Kerosene;https://www.youtube.com/watch?v=qR2QIJdtgiU;False
Not In Love - Radio Version;Crystal Castles Robert Smith;(II);01/01/2011;226986;56;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Crystal Castles - Not In Love ft. Robert Smith of The Cure;https://www.youtube.com/watch?v=32udqal_lyQ;False
Soy un Alien;John Pollon;Soy un Alien;26/01/2024;147391;32;rbano espa;;;False
Es la forma que tienes de ocultar algo que hay en tu mente;Aiko el grupo Axolotes Mexicanos;Me estan apuntando con un arma;06/10/2023;151065;34;ontipop - spanish noise ;AIKO EL GRUPO feat. AXOLOTES MEXICANOS - Es la forma que tienes de ocultar algo que hay en tu mente;https://www.youtube.com/watch?v=6AX1USZPkYs;False
ROCKETPOWERS;Dillom Saramalacara;POST MORTEM;01/12/2021;188238;57;rap argent;DILLOM SARAMALACARA - ROCKETPOWERS (Version Legal);https://www.youtube.com/watch?v=PAzon8ZFNRU;False
OPA;Dillom;POST MORTEM;01/12/2021;169824;60;rap argent;DILLOM - OPA (Videoclip Oficial);https://www.youtube.com/watch?v=TL13-B-mMjI;False
Warra;VAN17INO6 Chico Blanco;ER PATIO LOS NEONES;09/07/2021;185335;1;rbano espa;VAN17INO6 ft. Chico Blanco - Warra;https://www.youtube.com/watch?v=-1D4gVB2cUQ;False
TODOS LOS DIAS;Chico Blanco GAZZI;TODOS LOS DIAS;22/03/2024;236552;23;rbano espanol - experimental c;TODOS LOS DIAS;https://www.youtube.com/watch?v=vFezWjLU82Q;False
Ojala (feat. Chico Blanco);C. Tangana Chico Blanco;Bien;14/05/2020;180866;39;rbano espa;C. Tangana - Ojala (Audio) ft. Chico Blanco;https://www.youtube.com/watch?v=PokpuVY3cs8;False
Cadillac;Chico Pablo Chico Blanco;Cadillac;22/03/2023;233201;28;rbano espa;Cadillac;https://www.youtube.com/watch?v=dfGbvt1UyK8;False
WTF Is In My Cup;Chico Blanco;WTF Is In My Cup;04/06/2018;267000;28;rbano espa;CHICO BLANCO - WTF IS IN MY CUP;https://www.youtube.com/watch?v=aneT9MCQfVU;False
Q NO;Chico Blanco;FOREVER 21 (VOL.1);04/10/2023;225333;17;rbano espa;Q NO;https://www.youtube.com/watch?v=JU3IWir6Yxc;False
El Sonidito;Hechizeros Band;El Sonidito;01/01/2008;199893;46;uranguense - tecnoba;Hechizeros Band - El Sonidito;https://www.youtube.com/watch?v=x47NYUbtYb0;False
Caramelo House (Otro Lado);Chico Blanco;Caramelo House (Otro Lado);06/03/2020;255230;0;rbano espa;Caramelo House (Otro Lado);https://www.youtube.com/watch?v=fK-3LlWe8nw;False
mevoyadormir;Chico Blanco;mevoyadormir;19/04/2023;297391;17;rbano espa;Chico Blanco - mevoyadormir;https://www.youtube.com/watch?v=3q-LOnZx6J0;False
AY :P;8kitoo Chico Blanco;AY :P;25/02/2021;251831;26;rbano espa;Chico Blanco 8kitoo - AY :P;https://www.youtube.com/watch?v=UdrxWo3q9hc;False
And Dance;Sharif Laffrey;And Dance;13/04/2018;848015;24;etroit ho;And Dance;https://www.youtube.com/watch?v=IlGX8OoU9_M;False
Falkor's Return;Indecorum;Sanctus;03/05/2020;180000;50;ard techno - nu gab;Falkors Return;https://www.youtube.com/watch?v=3KdlTI0yNv0;False
Sol en la Cara;Bawrut Chico Blanco;In the Middle;12/11/2021;157440;16;rbano espanol - dark di; Chico Blanco - Sol en la Cara;https://www.youtube.com/watch?v=e4cVd1Qv5z0;False
Me siento distinto;Yung Nick John Pollon TylerB;PA LLORAR Y NO ECHAR GOTA;23/06/2023;180480;33;rbano espa;;;False
i like the way you kiss me;Artemas;i like the way you kiss me;19/03/2024;142514;83;;Artemas - i like the way you kiss me (official music video);https://www.youtube.com/watch?v=evJ6gX1lp2o;False
Balling - LAUFF Remix;Vibe Chemistry LAUFF;Balling (LAUFF Remix);18/08/2023;260689;59;k da;;;False
Festa noi;Me Das Mucho Amor MDMA Music;Festa noi;25/04/2024;76800;20;;Festa noi;https://www.youtube.com/watch?v=dl0cwHIAO6o;False
Jhay Cortez - Tokyo (Broken Lip EDIT);Broken Lip;Gazpachuelo (VOL.1);19/01/2022;146142;36;lamenco electron;Jhay Cortez - Tokyo (Broken Lip EDIT);https://www.youtube.com/watch?v=4fU4fpxSmng;False
EINS ZWEI;ZAPRAVKA;EINS ZWEI;01/03/2024;141818;55;ard b;EINS ZWEI;https://www.youtube.com/watch?v=oaabkCYNihE;False
No Vale Na;Chico Blanco;Life After House;30/09/2019;374926;0;rbano espa;CHICO BLANCO - NO.VALE.NA;https://www.youtube.com/watch?v=swja2HewlC4;False
Lullaby;Chico Blanco;Life After House;30/09/2019;252591;0;rbano espa;Lullaby;https://www.youtube.com/watch?v=DdzMCdpGfHM;False
Lost Like Wally;Chico Blanco;Life After House;30/09/2019;288000;0;rbano espa;Lost Like Wally;https://www.youtube.com/watch?v=NBRXx6KXnGs;False
El cole no es para siempre;Chico Blanco;El cole no es para siempre;30/01/2020;228000;0;rbano espa;Chico Blanco - El cole no es para siempre (Amoroux Remezcla);https://www.youtube.com/watch?v=ud5wp-3mqNI;False
Gominola;Chico Blanco;Gominola;13/03/2020;220687;0;rbano espa;CHICO BLANCO - GOMINOLA;https://www.youtube.com/watch?v=wXY7ZhDyISY;False
El cole no es para siempre;Chico Blanco;Gominola;13/03/2020;228000;0;rbano espa;Chico Blanco - El cole no es para siempre (Amoroux Remezcla);https://www.youtube.com/watch?v=ud5wp-3mqNI;False
CURIOSEA;Chico Blanco;FOREVER 21 (VOL.1);04/10/2023;180289;11;rbano espa;CURIOSEA;https://www.youtube.com/watch?v=xb5jRnAxzNo;False
Palante - Chico Blanco Remix;Stephen Please Chico Blanco;Palante (Chico Blanco Remix);12/05/2020;179204;8;rbano espanol - hyperpop en espa;Stephen Please - Palante (Chico Blanco Quiero Salir Mix);https://www.youtube.com/watch?v=pvzpiMtU7j0;False
Colacao;Boyanka Kostova;Vella Cancion Galega;26/03/2018;230118;22;ap gal;BOYANKA KOSTOVA COLACAO;https://www.youtube.com/watch?v=vwO8hnXqh_s;False
Keep It Up;DJ Crisps;Keep It Up;18/03/2022;358261;14;-s;DJ Crisps - Keep It Up;https://www.youtube.com/watch?v=-WVHO0175ws;False
Fall From A Star;Kill Paradise;The Second Effect;06/11/2009;246906;27;lectropower;Kill Paradise  Fall From A Star lyrics;https://www.youtube.com/watch?v=E3moHX9BGkU;False
Ostblock2;RekuudoTekk;Ostblock2;20/02/2023;150845;40;;Ostblock2;https://www.youtube.com/watch?v=og73QtZuQ-w;False
Different Side;Michael Bibi KinAhau Audio Bullys;Different Side;03/03/2023;193710;54;ig beat - tech ho;Different Side - Michael Bibi Kinahau feat. Audio Bullys;https://www.youtube.com/watch?v=NB95LaBYdsA;False
Lluvias de marzo_remix x [Plasaporros];VVV [Trippin'you] Plasaporros;Turboviolencia_remixes;10/11/2022;182195;23;ndie cana;VVV [Trippin you] Plasaporros - Lluvias de marzo_remix x [Plasaporros] (Visualizer);https://www.youtube.com/watch?v=3mK9DXTlrIc;False
Agrabah;AEREA;Agrabah;11/07/2022;315428;14;;;;False
Los Acidos de Marcos;Javi Rayante;Los acidos de Marcos;05/05/2019;248268;1;;Christina Perri - A Thousand Years [Official Music Video];https://www.youtube.com/watch?v=rtOvBOTyX00;False
guardian angel;lucigarci Faxu 60k Cvndy;guardian angel;11/08/2023;106666;24;yperpop en espa;guardian angel;https://www.youtube.com/watch?v=miXUU7SAtJ0;False
Atmosphere;FISHER Kita Alexander;Atmosphere;11/08/2023;182857;73;ussietronica - australian house - house - australian in;FISHER x KITA ALEXANDER - ATMOSPHERE [LYRIC VIDEO];https://www.youtube.com/watch?v=MlwBZ2MSNtE;False
Guess featuring billie eilish;Charli xcx Billie Eilish;Guess featuring billie eilish;01/08/2024;143330;82;rt pop - uk pop - pop - candy pop - metropopo;Charli xcx - Guess featuring billie eilish (official video);https://www.youtube.com/watch?v=huGd4efgdPA;False
summer on the inside;warner case Jean Tonique Max Kaluza;summer on the inside;30/07/2021;205166;68;ilter house - nu disco - new french touch - indie s;warner case Jean Tonique Max Kaluza - summer on the inside (Lyric Video);https://www.youtube.com/watch?v=gFun2wqsP70;False
Fake ID (Coke & Rum Remix);Riton Kah-Lo GEE LEE;Fake ID (Coke & Rum Remix);15/12/2022;126720;73;k dance - nigerian pop - rally house - house - pop da;GEE LEE Riton and Kah-Lo - Coke Rum (Fake ID Remix) - Official Video;https://www.youtube.com/watch?v=DxDh4mlrnaM;False
Would You (go to bed with me?);Campbell Alcemist;Would You (go to bed with me?);21/07/2023;120522;68;ha;Campbell x Alcemist - Would You (go to bed with me?) - Official Video;https://www.youtube.com/watch?v=3eNCSxMYSrs;False
Back to the Groove;Justin Jay coldsweat DJ Deeon;Back to the Groove;30/05/2024;269625;45;eep disco house - fidget house - ghettot;Justin Jay coldsweat - Back To The Groove (feat. DJ Deeon);https://www.youtube.com/watch?v=QLf9HJFOgMQ;False
Yai Yai;Mohama Saz;Maquina de Guerra;12/01/2024;260522;3;panish psychedelic r;Mohama Saz - Yai Yai - Maquina de Guerra (YaiYai Records 2024);https://www.youtube.com/watch?v=nEurJNrZDMM;False
Tu Tiens a la Vie;Guigoo;Tu Tiens a la Vie;18/07/2018;285600;15;ekno - ragga;Guigoo - Tu tiens a la vie (Narkotek 20 Years);https://www.youtube.com/watch?v=r5_-nzuPu-E;False
No Quiero Verte;Chico Blanco;Gominola;13/03/2020;236107;11;rbano espa;No Quiero Verte;https://www.youtube.com/watch?v=TKbbIaLiSaU;False
Woops - Original Remastered Mix;Dj Bountyhunter;Woops;26/10/2015;256821;43;;Bountyhunter - Woops (Original Mix);https://www.youtube.com/watch?v=3C4tpGpf7PU;False
leavemealone;Fred again.. Baby Keem;USB;09/04/2024;222784;25;dm - stutter house - rap - hip hop - ho;Fred again.. Baby Keem - leavemealone;https://www.youtube.com/watch?v=rNv8K8AYGi8;False
Morenita;HUGEL Cumbiafrica;Morenita;25/06/2021;176491;69;eep ho;Hugel - Morenita - feat. Cumbiafrica;https://www.youtube.com/watch?v=DddlufursFs;False
10 Drunk Cigarettes;Girly Girl Productions;DEMURE;14/08/2024;125142;22;;10 DRUNK CIGARETTES;https://www.youtube.com/watch?v=42rHB72Bb1Q;False
Quiere Vacilar Na Mas;GAZZI Natural Language;ELLA;13/05/2021;234330;26;xperimental c;;;False
K On My D + C;Partiboi69 Juicy Romance;Mutual Pleasure 002;28/10/2021;260475;44;ustralian house - ghettot;Partiboi69 - K On My D+C Feat. Juicy Romance (Official Music Video);https://www.youtube.com/watch?v=rJUfFzd8nHI;False
